-0.69934 0.0811
-0.69834 0.0746693
-0.69734 0.0760887
-0.69634 0.072642
-0.69534 0.0753313
-0.69434 0.0758433
-0.69234 0.0715853
-0.69134 0.0845847
-0.69034 0.0852513
-0.68934 0.089526
-0.68834 0.08983
-0.68734 0.089088
-0.68634 0.08555
-0.68534 0.0902993
-0.68434 0.0921673
-0.68334 0.0911427
-0.68234 0.0895527
-0.68134 0.09443
-0.68034 0.093352
-0.67934 0.095924
-0.67834 0.105183
-0.67734 0.105636
-0.67634 0.109318
-0.67534 0.10951
-0.67434 0.100049
-0.67334 0.092066
-0.67234 0.0952513
-0.67134 0.0946593
-0.67034 0.080374
-0.66934 0.0752193
-0.66834 0.0762707
-0.66734 0.075022
-0.66634 0.0732233
-0.66534 0.074488
-0.66434 0.0807367
-0.66334 0.0852407
-0.66134 0.072962
-0.66034 0.0778873
-0.65934 0.0840187
-0.65834 0.0831913
-0.65734 0.0699147
-0.65634 0.0668093
-0.65534 0.06206
-0.65434 0.062588
-0.65334 0.0594613
-0.65234 0.0528387
-0.65134 0.047076
-0.65034 0.0544613
-0.64934 0.0676793
-0.64834 0.0676367
-0.64734 0.0628073
-0.64634 0.0649893
-0.64534 0.071964
-0.64434 0.0679407
-0.64334 0.0659393
-0.64234 0.0696853
-0.64134 0.0616493
-0.64034 0.064904
-0.63934 0.0793867
-0.63834 0.0766813
-0.63734 0.081868
-0.63534 0.076788
-0.63434 0.0816867
-0.63334 0.0727113
-0.63234 0.07357
-0.63134 0.0756513
-0.63034 0.0675453
-0.62934 0.0564193
-0.62834 0.04929
-0.62734 0.049824
-0.62634 0.053282
-0.62534 0.067428
-0.62434 0.0618733
-0.62334 0.057892
-0.62234 0.07007
-0.62134 0.0735807
-0.62034 0.0735007
-0.61934 0.073362
-0.61834 0.0813133
-0.61734 0.0790453
-0.61634 0.0750487
-0.61534 0.0799953
-0.61434 0.0828393
-0.61334 0.08269
-0.61234 0.081292
-0.61134 0.0782393
-0.61034 0.0717453
-0.60934 0.074958
-0.60834 0.0725353
-0.60734 0.0731913
-0.60634 0.0820173
-0.60534 0.0884747
-0.60434 0.0889973
-0.60334 0.092098
-0.60234 0.08967
-0.60134 0.0893227
-0.60034 0.0865267
-0.59934 0.086964
-0.59834 0.0856033
-0.59734 0.090134
-0.59634 0.0913293
-0.59534 0.092194
-0.59434 0.0920767
-0.59334 0.09761
-0.59134 0.097952
-0.59034 0.0937467
-0.58934 0.0887627
-0.58834 0.0928073
-0.58734 0.0931227
-0.58634 0.0998727
-0.58534 0.102888
-0.58434 0.101826
-0.58334 0.104051
-0.58234 0.103667
-0.58134 0.102727
-0.58034 0.107546
-0.57934 0.102215
-0.57834 0.10054
-0.57734 0.105054
-0.57634 0.111293
-0.57534 0.112616
-0.57434 0.114563
-0.57334 0.111938
-0.57234 0.111357
-0.57134 0.115156
-0.57034 0.123374
-0.56934 0.124446
-0.56834 0.123347
-0.56734 0.123854
-0.56634 0.124478
-0.56534 0.123475
-0.56434 0.129847
-0.56334 0.130701
-0.56234 0.13204
-0.56134 0.130001
-0.56034 0.132845
-0.55934 0.134115
-0.55834 0.133491
-0.55734 0.141127
-0.55634 0.141859
-0.55534 0.142312
-0.55434 0.144244
-0.55334 0.139351
-0.55234 0.1391
-0.55134 0.138715
-0.55034 0.135401
-0.54934 0.134569
-0.54834 0.132403
-0.54734 0.14037
-0.54634 0.143785
-0.54534 0.145103
-0.54434 0.14022
-0.54334 0.140562
-0.54234 0.142125
-0.54134 0.147867
-0.54034 0.150114
-0.53934 0.153721
-0.53834 0.156171
-0.53734 0.154436
-0.53634 0.154773
-0.53534 0.15513
-0.53334 0.152011
-0.53234 0.141447
-0.53134 0.14243
-0.53034 0.148449
-0.52934 0.148129
-0.52834 0.146275
-0.52734 0.152257
-0.52634 0.15544
-0.52534 0.15395
-0.52434 0.151894
-0.52334 0.153833
-0.52234 0.155232
-0.52134 0.154372
-0.52034 0.1545
-0.51934 0.161117
-0.51834 0.163035
-0.51734 0.162751
-0.51634 0.164755
-0.51534 0.164258
-0.51434 0.161417
-0.51334 0.156215
-0.51134 0.160509
-0.51034 0.167371
-0.50934 0.166768
-0.50834 0.16421
-0.50534 0.164968
-0.50434 0.165379
-0.50334 0.159867
-0.50234 0.161566
-0.50134 0.161107
-0.50034 0.162811
-0.49934 0.167665
-0.49834 0.170405
-0.49634 0.172173
-0.49534 0.17181
-0.49434 0.171195
-0.49334 0.171035
-0.49234 0.165144
-0.49134 0.16892
-0.49034 0.174785
-0.48934 0.166837
-0.48834 0.165801
-0.48734 0.166052
-0.48634 0.168221
-0.48534 0.174779
-0.48434 0.178245
-0.48334 0.176899
-0.48234 0.177449
-0.48134 0.177754
-0.48034 0.177791
-0.47934 0.175842
-0.47834 0.172055
-0.47734 0.17017
-0.47634 0.17699
-0.47534 0.182791
-0.47434 0.184334
-0.47334 0.184505
-0.47134 0.185776
-0.47034 0.182561
-0.46934 0.179068
-0.46834 0.176499
-0.46734 0.175484
-0.46634 0.147749
-0.46534 0.151242
-0.46434 0.148956
-0.46334 0.14094
-0.46234 0.136694
-0.46134 0.147173
-0.46034 0.146163
-0.45934 0.150713
-0.45834 0.151755
-0.45734 0.154575
-0.45634 0.138397
-0.45534 0.142227
-0.45434 0.143979
-0.45334 0.140694
-0.45234 0.148411
-0.45134 0.15254
-0.45034 0.163168
-0.44934 0.164076
-0.44834 0.165401
-0.44734 0.164605
-0.44634 0.159819
-0.44534 0.153357
-0.44434 0.156583
-0.44334 0.156957
-0.44234 0.15882
-0.44134 0.167353
-0.44034 0.16867
-0.43934 0.17068
-0.43734 0.171276
-0.43634 0.17159
-0.43534 0.165641
-0.43434 0.170197
-0.43334 0.174142
-0.43234 0.181364
-0.43134 0.184869
-0.43034 0.186923
-0.42934 0.187242
-0.42834 0.197465
-0.42734 0.194627
-0.42634 0.196929
-0.42534 0.205993
-0.42434 0.207033
-0.42334 0.208063
-0.42234 0.204194
-0.42134 0.209076
-0.42034 0.214125
-0.41934 0.216092
-0.41834 0.217641
-0.41734 0.220865
-0.41634 0.220605
-0.41534 0.224191
-0.41434 0.214342
-0.41334 0.221748
-0.41234 0.223119
-0.41134 0.225589
-0.41034 0.232502
-0.40934 0.231781
-0.40834 0.237102
-0.40734 0.236192
-0.40634 0.235997
-0.40534 0.235043
-0.40434 0.229409
-0.40334 0.233819
-0.40134 0.234756
-0.40034 0.242205
-0.39934 0.241843
-0.39834 0.244541
-0.39734 0.245088
-0.39634 0.239697
-0.39534 0.231045
-0.39434 0.217782
-0.39334 0.228293
-0.39234 0.228331
-0.39134 0.219667
-0.39034 0.232157
-0.38934 0.236915
-0.38834 0.242632
-0.38734 0.240865
-0.38634 0.242361
-0.38534 0.232628
-0.38434 0.236389
-0.38334 0.224017
-0.38234 0.22347
-0.38134 0.222511
-0.38034 0.228515
-0.37934 0.228152
-0.37834 0.227241
-0.37734 0.235695
-0.37634 0.238487
-0.37434 0.237723
-0.37334 0.240779
-0.37234 0.243331
-0.37134 0.233447
-0.37034 0.238525
-0.36934 0.257449
-0.36834 0.260483
-0.36734 0.263399
-0.36634 0.26477
-0.36534 0.261215
-0.36434 0.266694
-0.36334 0.256739
-0.36234 0.262895
-0.36134 0.247797
-0.36034 0.252338
-0.35934 0.231571
-0.35834 0.217698
-0.35734 0.223887
-0.35634 0.214133
-0.35534 0.224158
-0.35434 0.230889
-0.35334 0.212127
-0.35234 0.231252
-0.35134 0.23362
-0.35034 0.243857
-0.34934 0.218045
-0.34834 0.215969
-0.34734 0.215769
-0.34634 0.201928
-0.34534 0.190765
-0.34434 0.189719
-0.34334 0.205272
-0.34234 0.20809
-0.34134 0.206057
-0.34034 0.215742
-0.33934 0.215725
-0.33834 0.225258
-0.33734 0.221475
-0.33634 0.20279
-0.33534 0.219286
-0.33434 0.215915
-0.33334 0.223849
-0.33134 0.229924
-0.33034 0.220365
-0.32934 0.224223
-0.32834 0.207559
-0.32734 0.208523
-0.32634 0.220559
-0.32534 0.219443
-0.32434 0.228325
-0.32334 0.229501
-0.32234 0.226895
-0.32134 0.249293
-0.32034 0.254371
-0.31934 0.251113
-0.31834 0.254679
-0.31734 0.250604
-0.31634 0.25191
-0.31534 0.258543
-0.31434 0.260863
-0.31334 0.259709
-0.31234 0.272503
-0.31134 0.269821
-0.31034 0.264537
-0.30934 0.264954
-0.30834 0.271067
-0.30734 0.269582
-0.30634 0.277635
-0.30534 0.271913
-0.30434 0.267675
-0.30334 0.272872
-0.30234 0.265653
-0.30134 0.260863
-0.30034 0.259503
-0.29934 0.259264
-0.29834 0.234801
-0.29734 0.237798
-0.29634 0.245082
-0.29534 0.245017
-0.29434 0.244795
-0.29334 0.25378
-0.29234 0.258017
-0.29134 0.252831
-0.29034 0.262001
-0.28934 0.237858
-0.28834 0.239673
-0.28734 0.236227
-0.28634 0.244063
-0.28534 0.220001
-0.28434 0.217753
-0.28334 0.202849
-0.28234 0.19917
-0.28134 0.220473
-0.28034 0.215401
-0.27934 0.207337
-0.27834 0.211786
-0.27734 0.197229
-0.27634 0.200676
-0.27534 0.186603
-0.27334 0.198725
-0.27234 0.182896
-0.27134 0.197229
-0.27034 0.219297
-0.26934 0.220782
-0.26834 0.224781
-0.26734 0.220971
-0.26634 0.216582
-0.26534 0.229664
-0.26434 0.241326
-0.26334 0.241705
-0.26234 0.248469
-0.26134 0.228851
-0.26034 0.231593
-0.25934 0.234531
-0.25834 0.222657
-0.25734 0.211147
-0.25634 0.215498
-0.25534 0.213818
-0.25434 0.216376
-0.25334 0.230043
-0.25234 0.236622
-0.25034 0.236779
-0.24934 0.223974
-0.24834 0.224391
-0.24734 0.217655
-0.24534 0.202931
-0.24434 0.203781
-0.24334 0.186679
-0.24234 0.188499
-0.24134 0.172605
-0.24034 0.182354
-0.23934 0.190206
-0.23834 0.173753
-0.23734 0.18521
-0.23634 0.166741
-0.23534 0.164411
-0.23434 0.143947
-0.23334 0.139953
-0.23134 0.131413
-0.23034 0.151345
-0.22934 0.158574
-0.22834 0.147145
-0.22734 0.158926
-0.22634 0.165353
-0.22534 0.162855
-0.22434 0.176691
-0.22334 0.182879
-0.22234 0.175677
-0.22134 0.151009
-0.22034 0.146673
-0.21934 0.1498
-0.21834 0.145475
-0.21734 0.149334
-0.21634 0.158227
-0.21534 0.170149
-0.21434 0.158465
-0.21334 0.156547
-0.21134 0.155815
-0.21034 0.161817
-0.20934 0.152287
-0.20834 0.158735
-0.20734 0.171348
-0.20634 0.178995
-0.20534 0.179619
-0.20434 0.172145
-0.20334 0.151093
-0.20234 0.150593
-0.20134 0.147587
-0.20034 0.150333
-0.19934 0.136026
-0.19834 0.126246
-0.19734 0.11601
-0.19634 0.143787
-0.19534 0.140683
-0.19434 0.143049
-0.19334 0.130073
-0.19234 0.131483
-0.19134 0.159511
-0.19034 0.139977
-0.18934 0.157421
-0.18734 0.169909
-0.18634 0.16884
-0.18534 0.161524
-0.18434 0.153497
-0.18334 0.14776
-0.18234 0.150859
-0.18134 0.176957
-0.18034 0.173722
-0.17934 0.175069
-0.17834 0.173961
-0.17734 0.174162
-0.17634 0.171763
-0.17534 0.168484
-0.17434 0.172132
-0.17334 0.155028
-0.17234 0.153471
-0.17134 0.157498
-0.17034 0.174618
-0.16934 0.174699
-0.16834 0.189957
-0.16734 0.188335
-0.16634 0.181349
-0.16534 0.184215
-0.16434 0.18993
-0.16334 0.192791
-0.16234 0.19145
-0.16134 0.188796
-0.16034 0.188009
-0.15934 0.200667
-0.15834 0.20388
-0.15734 0.197969
-0.15634 0.201389
-0.15534 0.187623
-0.15434 0.191119
-0.15334 0.183059
-0.15234 0.191754
-0.15134 0.188812
-0.15034 0.193225
-0.14934 0.199511
-0.14834 0.19912
-0.14734 0.201877
-0.14634 0.188579
-0.14534 0.173413
-0.14434 0.175041
-0.14334 0.165309
-0.14134 0.16989
-0.14034 0.172935
-0.13934 0.176415
-0.13834 0.175888
-0.13734 0.166921
-0.13634 0.16019
-0.13534 0.159365
-0.13434 0.17363
-0.13334 0.147321
-0.13234 0.152021
-0.13134 0.152651
-0.13034 0.138918
-0.12934 0.142772
-0.12834 0.153823
-0.12734 0.151272
-0.12634 0.14402
-0.12534 0.135271
-0.12434 0.137539
-0.12334 0.122846
-0.12234 0.122824
-0.12134 0.120495
-0.12034 0.120789
-0.11934 0.0968947
-0.11834 0.0897673
-0.11734 0.0900007
-0.11634 0.0921507
-0.11534 0.081034
-0.11434 0.0859027
-0.11234 0.0821307
-0.11134 0.0922807
-0.11034 0.076496
-0.10934 0.0819347
-0.10834 0.0733693
-0.10734 0.070346
-0.10634 0.0641693
-0.10534 0.0826187
-0.10434 0.096444
-0.10334 0.0997713
-0.10234 0.0978227
-0.10134 0.106833
-0.10034 0.108825
-0.09934 0.089952
-0.09834 0.0913793
-0.09734 0.0754053
-0.09634 0.0931707
-0.09534 0.105579
-0.09434 0.091868
-0.09334 0.0884213
-0.09234 0.08561
-0.09134 0.107718
-0.09034 0.110405
-0.08934 0.0954287
-0.08834 0.115621
-0.08734 0.118823
-0.08634 0.109498
-0.08534 0.102197
-0.08434 0.107729
-0.08334 0.11066
-0.08234 0.098626
-0.08134 0.0899033
-0.08034 0.0944953
-0.07934 0.0953473
-0.07834 0.108537
-0.07734 0.0924167
-0.07634 0.0941913
-0.07534 0.100167
-0.07434 0.114345
-0.07334 0.102903
-0.07134 0.101128
-0.07034 0.102192
-0.06934 0.0792153
-0.06834 0.0813973
-0.06734 0.100716
-0.06634 0.0820487
-0.06534 0.0845947
-0.06434 0.0955807
-0.06334 0.0947993
-0.06234 0.0611673
-0.06134 0.0706013
-0.06034 0.040644
-0.05934 0.0679793
-0.05834 0.0925627
-0.05734 0.0677127
-0.05634 0.0569447
-0.05534 0.0550113
-0.05434 0.0681373
-0.05334 0.0762087
-0.05234 0.0243633
-0.05134 0.0567107
-0.05034 0.0554047
-0.04934 0.03219
-0.04834 0.021692
-0.04734 -0.00296667
-0.04634 -0.0368593
-0.04534 -0.04946
-0.04434 -0.0947207
-0.04334 -0.103254
-0.04234 -0.040826
-0.04134 -0.045934
-0.04034 -0.094806
-0.03934 -0.0680493
-0.03834 -0.0765187
-0.03734 -0.0489713
-0.03634 -0.0644227
-0.03534 -0.0987193
-0.03434 -0.08725
-0.03334 -0.10807
-0.03234 -0.121615
-0.03134 -0.0623253
-0.03034 -0.0672693
-0.02934 -0.0546207
-0.02834 -0.0449993
-0.02734 -0.0453447
-0.02634 -0.0249813
-0.02534 -0.057382
-0.02434 -0.0869473
-0.02334 -0.0704127
-0.02234 -0.0752973
-0.02134 -0.0870693
-0.02034 -0.114489
-0.01934 -0.07765
-0.01834 -0.100179
-0.01734 -0.115095
-0.01634 -0.105017
-0.01534 -0.133515
-0.01434 -0.163181
-0.01334 -0.130239
-0.01234 -0.103774
-0.01134 -0.101369
-0.01034 -0.0848927
-0.00834 -0.078064
-0.00734 -0.123394
-0.00634 -0.105394
-0.00534 -0.0938873
-0.00434 -0.108251
-0.00334 -0.090972
-0.00234 -0.0710547
-0.00134 -0.0872447
-0.00034 -0.082572
0.00066 -0.0956607
0.00166 -0.0913547
0.00266 -0.095698
0.00366 -0.071724
0.00466 -0.0783773
0.00566 -0.0930007
0.00666 -0.094726
0.00766 -0.098682
0.00866 -0.105367
0.00966 -0.102101
0.01166 -0.0989633
0.01266 -0.101071
0.01366 -0.088774
0.01466 -0.081574
0.01666 -0.064354
0.01766 -0.0698073
0.01866 -0.06566
0.01966 -0.08202
0.02066 -0.083836
0.02166 -0.093388
0.02266 -0.101735
0.02366 -0.103429
0.02466 -0.119991
0.02566 -0.119167
0.02666 -0.114585
0.02866 -0.136727
0.02966 -0.118127
0.03066 -0.125147
0.03166 -0.128163
0.03266 -0.125598
0.03366 -0.121685
0.03466 -0.108303
0.03566 -0.123399
0.03666 -0.133276
0.03766 -0.137545
0.03866 -0.128109
0.03966 -0.136223
0.04066 -0.129129
0.04166 -0.114627
0.04266 -0.115275
0.04366 -0.140741
0.04466 -0.137365
0.04566 -0.137816
0.04666 -0.143306
0.04866 -0.16316
0.04966 -0.162958
0.05066 -0.168937
0.05166 -0.175622
0.05266 -0.192348
0.05366 -0.176604
0.05466 -0.181941
0.05566 -0.187861
0.05666 -0.195805
0.05766 -0.215781
0.05866 -0.218265
0.05966 -0.208277
0.06066 -0.227037
0.06166 -0.224871
0.06266 -0.230197
0.06366 -0.204901
0.06466 -0.20464
0.06566 -0.188663
0.06666 -0.185068
0.06766 -0.185535
0.06866 -0.17362
0.06966 -0.167561
0.07066 -0.17328
0.07166 -0.181441
0.07266 -0.148276
0.07366 -0.156002
0.07466 -0.150013
0.07566 -0.138363
0.07666 -0.148255
0.07766 -0.165199
0.07866 -0.159405
0.07966 -0.149227
0.08066 -0.134795
0.08166 -0.132161
0.08266 -0.134943
0.08366 -0.147363
0.08466 -0.144193
0.08566 -0.127775
0.08766 -0.129479
0.08866 -0.138655
0.08966 -0.131359
0.09066 -0.124971
0.09166 -0.124578
0.09266 -0.143885
0.09366 -0.135363
0.09466 -0.140895
0.09566 -0.136196
0.09666 -0.128247
0.09766 -0.131667
0.09866 -0.132203
0.09966 -0.120951
0.10066 -0.122125
0.10166 -0.119173
0.10266 -0.104884
0.10366 -0.105957
0.10466 -0.0991813
0.10566 -0.10601
0.10666 -0.0950233
0.10766 -0.105415
0.10866 -0.102059
0.10966 -0.114341
0.11066 -0.111245
0.11166 -0.115424
0.11266 -0.099728
0.11366 -0.101677
0.11466 -0.105197
0.11566 -0.113858
0.11666 -0.114845
0.11866 -0.101767
0.11966 -0.113332
0.12066 -0.106413
0.12166 -0.099978
0.12266 -0.0852373
0.12366 -0.083942
0.12466 -0.0883147
0.12566 -0.0833173
0.12666 -0.082458
0.12766 -0.0823673
0.12866 -0.0824627
0.12966 -0.0840653
0.13066 -0.0819387
0.13166 -0.0800493
0.13266 -0.0925247
0.13366 -0.0996887
0.13466 -0.100188
0.13566 -0.0962933
0.13666 -0.0973513
0.13766 -0.110733
0.13866 -0.111806
0.13966 -0.113343
0.14066 -0.10184
0.14166 -0.104107
0.14266 -0.0980413
0.14366 -0.103533
0.14466 -0.0997293
0.14566 -0.114617
0.14766 -0.111675
0.14866 -0.122427
0.14966 -0.121439
0.15066 -0.121122
0.15166 -0.123565
0.15266 -0.111221
0.15366 -0.109367
0.15466 -0.0922527
0.15566 -0.0858787
0.15666 -0.0837373
0.15766 -0.07679
0.15866 -0.0722707
0.15966 -0.0745827
0.16066 -0.0620473
0.16166 -0.0604507
0.16266 -0.0594327
0.16366 -0.0602187
0.16466 -0.061952
0.16566 -0.0563693
0.16666 -0.055226
0.16766 -0.0475627
0.16866 -0.0453207
0.16966 -0.0479353
0.17066 -0.0495827
0.17166 -0.0419953
0.17266 -0.0441367
0.17366 -0.05057
0.17466 -0.0425593
0.17566 -0.0401207
0.17666 -0.04524
0.17766 -0.057644
0.17866 -0.0521373
0.17966 -0.048056
0.18066 -0.04333
0.18166 -0.032936
0.18266 -0.0327147
0.18366 -0.030714
0.18466 -0.030432
0.18566 -0.027958
0.18666 -0.0303867
0.18766 -0.0335813
0.18866 -0.04596
0.18966 -0.0479553
0.19066 -0.0436927
0.19166 -0.0372487
0.19366 -0.0335107
0.19466 -0.0301853
0.19566 -0.0248347
0.19666 -0.026306
0.19766 -0.02488
0.19866 -0.021106
0.19966 -0.013886
0.20066 -0.0144053
0.20166 -0.0119867
0.20266 -0.0147427
0.20366 -0.011342
0.20466 -0.0167633
0.20566 -0.019504
0.20666 -0.0223207
0.20766 -0.0140427
0.20866 -0.0171867
0.20966 -0.0191813
0.21066 -0.0327147
0.21166 -0.0341553
0.21266 -0.0266833
0.21366 -0.0179167
0.21466 -0.0182947
0.21566 -0.0142087
0.21666 -0.009004
0.21766 -0.00761333
0.21866 -0.008596
0.21966 0.00105733
0.22066 0.004196
0.22166 -0.000272667
0.22266 0.006146
0.22366 0.00276533
0.22466 -0.003376
0.22566 0.00542067
0.22666 -0.00185467
0.22766 -0.00880267
0.22866 -0.00785533
0.22966 -0.0158207
0.23066 -0.00249467
0.23166 -0.0191513
0.23266 -0.0140373
0.23366 -0.015206
0.23466 -0.0131907
0.23566 0.000397333
0.23666 0.00156133
0.23766 0.0151293
0.23866 0.0164647
0.23966 0.0194173
0.24066 0.0131647
0.24166 0.0180313
0.24266 0.0271307
0.24366 0.0291613
0.24466 0.0284207
0.24566 0.0221627
0.24666 0.0212107
0.24766 0.0300633
0.24866 0.028914
0.24966 0.03096
0.25166 0.0206613
0.25266 0.0229893
0.25366 0.0314387
0.25466 0.0301787
0.25566 0.02441
0.25666 0.0259267
0.25766 0.0260073
0.25866 0.0190647
0.25966 0.02247
0.26066 0.0270553
0.26166 0.0314333
0.26266 0.0334033
0.26366 0.0301333
0.26466 0.029408
0.26566 0.0205507
0.26666 0.021926
0.26766 0.0276093
0.26866 0.0309953
0.26966 0.031096
0.27066 0.0346733
0.27266 0.036472
0.27366 0.0363607
0.27466 0.0365673
0.27566 0.0285367
0.27766 0.0389307
0.27866 0.0381347
0.27966 0.0382453
0.28066 0.0404573
0.28166 0.0412127
0.28266 0.044266
0.28366 0.0418173
0.28466 0.0453847
0.28566 0.04737
0.28666 0.0406433
0.28866 0.048362
0.28966 0.04021
0.29066 0.025992
0.29166 0.011532
0.29266 0.013124
0.29366 0.0129527
0.29466 0.015744
0.29566 0.00803067
0.29666 0.00448867
0.29766 0.0123687
0.29866 0.01979
0.29966 0.0180367
0.30066 0.000145333
0.30166 0.000815333
0.30266 -0.00610733
0.30366 0.00390933
0.30466 0.00255867
0.30566 0.00961267
0.30666 0.00660933
0.30866 0.0179207
0.30966 0.020616
0.31066 0.0261933
0.31166 0.0268233
0.31266 0.0255587
0.31366 0.0188273
0.31466 0.024944
0.31566 0.021402
0.31666 0.021684
0.31766 0.0269193
0.31866 0.0270653
0.31966 0.0264507
0.32066 0.0296093
0.32166 0.0377467
0.32266 0.0368347
0.32366 0.0376253
0.32466 0.037822
0.32566 0.0407893
0.32666 0.041646
0.32766 0.04281
0.32866 0.045732
0.32966 0.0489113
0.33066 0.0519447
0.33166 0.0494653
0.33266 0.0523927
0.33366 0.0592553
0.33466 0.0557433
0.33566 0.0560807
0.33666 0.0566907
0.33766 0.059724
0.33866 0.0604947
0.33966 0.0571087
0.34066 0.0618047
0.34266 0.0649033
0.34366 0.064666
0.34466 0.0598347
0.34566 0.0618047
0.34666 0.06649
0.34766 0.0670647
0.34866 0.0679613
0.34966 0.074874
0.35066 0.0763047
0.35166 0.0679107
0.35266 0.0728033
0.35366 0.0744707
0.35466 0.0749947
0.35566 0.0756193
0.35666 0.0802853
0.35766 0.0803353
0.35866 0.0661327
0.35966 0.0696847
0.36066 0.0778213
0.36166 0.0672407
0.36266 0.0767887
0.36366 0.0617847
0.36466 0.0578747
0.36566 0.034688
0.36666 0.025362
0.36766 0.0523427
0.36866 0.049884
0.36966 0.059794
0.37066 0.0521967
0.37166 0.041344
0.37266 0.041722
0.37366 0.0340633
0.37466 0.0296247
0.37566 0.004534
0.37666 0.0128927
0.37766 0.004438
0.37866 0.00291667
0.37966 -0.00170333
0.38066 0.017266
0.38166 0.00910867
0.38366 0.00160133
0.38466 0.016636
0.38566 0.0170187
0.38666 -0.00453533
0.38766 -0.012234
0.38866 -0.00400133
0.38966 -0.00671667
0.39066 0.011502
0.39166 0.0140713
0.39266 0.012726
0.39366 0.0269847
0.39466 0.0272973
0.39566 0.0289447
0.39666 0.0300427
0.39766 0.029494
0.39866 0.019568
0.39966 0.019896
0.40066 0.0101867
0.40166 0.00958733
0.40266 0.00923467
0.40366 -0.00864667
0.40466 -0.0150653
0.40566 -0.0178313
0.40666 -0.0209013
0.40866 -0.017092
0.40966 0.00121867
0.41066 0.009266
0.41166 0.013202
0.41266 0.014418
0.41366 0.0242013
0.41466 0.024448
0.41566 0.023954
0.41666 0.00652667
0.41766 0.0102953
0.41866 0.0153307
0.41966 0.00803533
0.42066 0.0214867
0.42166 0.028308
0.42266 0.0350287
0.42366 0.035846
0.42466 0.033192
0.42566 0.031144
0.42666 0.0310627
0.42766 0.0449587
0.42866 0.0424253
0.42966 0.045362
0.43066 0.0449987
0.43166 0.0435707
0.43266 0.0465833
0.43366 0.04295
0.43466 0.0252553
0.43566 0.02133
0.43666 0.02021
0.43766 0.020134
0.43866 0.0270567
